TITLE_ID,TITLE_NAME,CONTACT_ID,AUTHOR_PROFILE_ID,INTAKE_ID,OPPORTUNITY_ID,PUBLISHING_ASSET_IDS,CURRENT_RELATIONSHIPS
e8c1cae9-b389-f111-ab10-6045bdd69435,The I Am in Me,,,,,,e8c1cae9-b389-f111-ab10-6045bdd69435
0b6386cf-c37a-f111-ab0f-000d3a14673b,The I Am in Me,,,,,9a9b5ee2-c47a-f111-ab0f-000d3a1a9efa; 049780e2-c47a-f111-ab0f-6045bdd69678,0b6386cf-c37a-f111-ab0f-000d3a14673b
e9c1cae9-b389-f111-ab10-6045bdd69435,The I Am in Me Part 2,,,,,,e9c1cae9-b389-f111-ab10-6045bdd69435
8fc2a2e6-b389-f111-ab10-6045bdd69738,The I Am in Me Part 2,,,,,,8fc2a2e6-b389-f111-ab10-6045bdd69738
3d37c9d0-c37a-f111-ab0f-6045bdd69678,The I Am in Me Part 2,,,,,bfab58e1-c47a-f111-ab0f-6045bdd69738; 2bdddfe2-c47a-f111-ab0f-7c1e525b15c2,3d37c9d0-c37a-f111-ab0f-6045bdd69678
0b2ac7e9-b389-f111-ab10-000d3a9eacee,The Journey,,,,,,0b2ac7e9-b389-f111-ab10-000d3a9eacee
18e01ad3-c27a-f111-ab0f-6045bdd69678,The Little Girl with the Plow,,,,,,18e01ad3-c27a-f111-ab0f-6045bdd69678
978fefe6-b389-f111-ab10-00224820105b,The Little Girl with the Plow!,,,,,,978fefe6-b389-f111-ab10-00224820105b
95e16ae6-b389-f111-ab10-7c1e525b15c2,The Little Girl with the Plow!,,,,,,95e16ae6-b389-f111-ab10-7c1e525b15c2
a12556cd-c37a-f111-ab0f-00224820105b,The Little Girl with the Plow!,,,,,4726bee3-c47a-f111-ab0f-00224820105b; 15dddfe2-c47a-f111-ab0f-7c1e525b15c2,a12556cd-c37a-f111-ab0f-00224820105b
8f5f72d0-c27a-f111-ab0f-6045bdd69738,The Never Before Told Story of the Gelatin Monster,,,,,4d2ebee3-c47a-f111-ab0f-00224820105b; 3ddddfe2-c47a-f111-ab0f-7c1e525b15c2,8f5f72d0-c27a-f111-ab0f-6045bdd69738
06c2cae9-b389-f111-ab10-6045bdd69435,The Paper Champ,,,,,,06c2cae9-b389-f111-ab10-6045bdd69435
3ee961cd-c37a-f111-ab0f-7c1e525b15c2,What Goes up Must Come down Let's Face It,,,,,7f9b5ee2-c47a-f111-ab0f-000d3a1a9efa; 4e402ce3-c47a-f111-ab0f-6045bdd69435,3ee961cd-c37a-f111-ab0f-7c1e525b15c2
1b2ac7e9-b389-f111-ab10-000d3a9eacee,You're Still Not Crazy,,,,,,1b2ac7e9-b389-f111-ab10-000d3a9eacee
b50f6fd3-c27a-f111-ab0f-6045bdd69435,"Your brain has too much what, mommy",,,,,,b50f6fd3-c27a-f111-ab0f-6045bdd69435
236386cf-c37a-f111-ab0f-000d3a14673b,"Your Brain Has Too Much What, Mommy??",,,,,da8f78e8-c47a-f111-ab0f-000d3a1a9efa; afcddae8-c47a-f111-ab0f-7c1e525b15c2,236386cf-c37a-f111-ab0f-000d3a14673b
39515cd9-7a8a-f111-ab10-000d3a1a9efa,JM1 Duplicate Proof 20260727173641,b4c10ec6-e189-f111-ab10-000d3a14673b,,b1ab18bf-e189-f111-ab10-7c1e525b15c2,,da7890db-7a8a-f111-ab10-000d3a14673b,39515cd9-7a8a-f111-ab10-000d3a1a9efa
81c81786-4889-f111-ab10-000d3a14673b,JM1 Preview Synthetic Artifact A,,,95800c1f-4989-f111-ab10-000d3a9eacee,,e3d7dd90-4989-f111-ab10-00224820105b,81c81786-4889-f111-ab10-000d3a14673b
8de10c93-4a89-f111-ab10-7c1e525b15c2,JM1 Preview Synthetic Artifact B,,,30e82f6e-4a89-f111-ab10-00224820105b,,33422691-4a89-f111-ab10-6045bdd69435,8de10c93-4a89-f111-ab10-7c1e525b15c2
17b02bdb-7a8a-f111-ab10-6045bdd69678,JM1 Synthetic Intake Final Proof 20260727170349,b6f4292d-dd89-f111-ab10-7c1e525b15c2,,1fbe6e28-dd89-f111-ab10-6045bdd69435,,1bb02bdb-7a8a-f111-ab10-6045bdd69678,17b02bdb-7a8a-f111-ab10-6045bdd69678
14b02bdb-7a8a-f111-ab10-6045bdd69678,JM1 Synthetic Intake Final Proof 20260727172010,8bfe3c7e-df89-f111-ab10-000d3a9eacee,,02d84978-df89-f111-ab10-00224820105b,,a47d87da-7a8a-f111-ab10-000d3a9eacee,14b02bdb-7a8a-f111-ab10-6045bdd69678
f2af2bdb-7a8a-f111-ab10-6045bdd69678,JM1 Synthetic Intake Restored Proof 20260727173332,17a34853-e189-f111-ab10-6045bdd69678,,e8e3e353-e189-f111-ab0f-70a8a58dd8b8,,3c515cd9-7a8a-f111-ab10-000d3a1a9efa,f2af2bdb-7a8a-f111-ab10-6045bdd69678
7a8102e6-698b-f111-ab10-7c1e525b15c2,GATE-W1 App Service Staging DOCX Join 1785342161378,fb3174bb-698b-f111-ab10-7c1e525b15c2,,ba774abb-698b-f111-ab10-6045bdd69738,,048986e5-698b-f111-ab0f-7ced8dce6fda,7a8102e6-698b-f111-ab10-7c1e525b15c2
11590673-6a8b-f111-ab10-7c1e525b15c2,GATE-W1 App Service Staging Long DOCX Join 1785342346355,aaf48125-6a8b-f111-ab10-00224820105b,,6f7b6c25-6a8b-f111-ab10-000d3a14673b,,7682a975-6a8b-f111-ab10-000d3a14673b,11590673-6a8b-f111-ab10-7c1e525b15c2
a31f2e58-698b-f111-ab0f-7ced8dce6fda,GATE-W1 App Service Staging Multipart Join 1785341972350,0e117451-698b-f111-ab0f-7ced8dce6fda,,fbab2245-698b-f111-ab10-7c1e525b15c2,,895f8856-698b-f111-ab10-00224820105b,a31f2e58-698b-f111-ab0f-7ced8dce6fda
8bcc42c8-688b-f111-ab10-7c1e525b15c2,GATE-W1 App Service Staging Positive Join 1785341427544,c9f0e789-688b-f111-ab0f-7ced8dce6fda,,6d7d4e85-688b-f111-ab10-6045bdd69435,,72dfdec4-688b-f111-ab0f-7ced8dce6fda,8bcc42c8-688b-f111-ab10-7c1e525b15c2
7f9b991c-418b-f111-ab10-7c1e525b15c2,GATE-W1 Synthetic Certification Manuscript 20260729,8812feed-408b-f111-ab10-6045bdd69678,,eca2c9e7-408b-f111-ab10-6045bdd69738,,b6962c1a-418b-f111-ab10-6045bdd69435,7f9b991c-418b-f111-ab10-7c1e525b15c2
48e831f0-418b-f111-ab10-000d3a1a9efa,GATE-W1 Synthetic Recommendation Manuscript 20260729,8b2a87d4-418b-f111-ab10-000d3a1a9efa,,be5b0fd1-418b-f111-ab10-6045bdd69435,,532a4df4-418b-f111-ab10-7c1e525b15c2,48e831f0-418b-f111-ab10-000d3a1a9efa
f79006b7-f595-f111-8076-00224820105b,'TIL DEATH DO US PART,d38aa56a-882a-f111-88b4-6045bdd69678,1f0188ca-71a5-f111-b8de-7c1e525b15c2,383b6d6c-f595-f111-8076-7c1e525b15c2,11cdec24-b596-f111-8076-7c1e525b15c2,fb9006b7-f595-f111-8076-00224820105b,f79006b7-f595-f111-8076-00224820105b; 11cdec24-b596-f111-8076-7c1e525b15c2
ca68c994-fd89-f111-ab10-00224820105b,Untitled,46a4cc9c-778a-f111-ab10-7c1e525b15c2,,f7cdb78b-778a-f111-ab10-6045bdd69678,131da28b-919c-f111-b8dc-6045bdd69435,6ffd6b96-fd89-f111-ab10-7c1e525b15c2,ca68c994-fd89-f111-ab10-00224820105b; 131da28b-919c-f111-b8dc-6045bdd69435
d8e69bd7-b389-f111-ab10-6045bdd69435,27 Days to Overcoming Depression,,,,,,d8e69bd7-b389-f111-ab10-6045bdd69435
dee69bd7-b389-f111-ab10-6045bdd69435,365 Days Of Transparency,,,,,,dee69bd7-b389-f111-ab10-6045bdd69435
4b9a11da-b389-f111-ab10-6045bdd69738,A Blended Family,,,,,,4b9a11da-b389-f111-ab10-6045bdd69738
f47d1ada-b389-f111-ab10-7c1e525b15c2,A Blended Family,,,,,,f47d1ada-b389-f111-ab10-7c1e525b15c2
9fe382d8-b389-f111-ab10-6045bdd69678,A Little Bit of Everything,,,,,,9fe382d8-b389-f111-ab10-6045bdd69678
a3e382d8-b389-f111-ab10-6045bdd69678,A Little Bit of Everything,,,,,,a3e382d8-b389-f111-ab10-6045bdd69678
abe382d8-b389-f111-ab10-6045bdd69678,A Principal's Tale,,,,,,abe382d8-b389-f111-ab10-6045bdd69678
509a11da-b389-f111-ab10-6045bdd69738,According to Mark,,,,,,509a11da-b389-f111-ab10-6045bdd69738
2754a0dd-b389-f111-ab10-6045bdd69435,According to Mark,,,,,,2754a0dd-b389-f111-ab10-6045bdd69435
f87d1ada-b389-f111-ab10-7c1e525b15c2,According to Mark,,,,,,f87d1ada-b389-f111-ab10-7c1e525b15c2
549a11da-b389-f111-ab10-6045bdd69738,Are You Sure That You Are Ready?,,,,,,549a11da-b389-f111-ab10-6045bdd69738
a60402da-b389-f111-ab10-000d3a14673b,BEE Careful,,,,,,a60402da-b389-f111-ab10-000d3a14673b
04dac7dd-b389-f111-ab10-000d3a9eacee,BEE Careful,,,,,,04dac7dd-b389-f111-ab10-000d3a9eacee
06dac7dd-b389-f111-ab10-000d3a9eacee,BEE Careful,,,,,,06dac7dd-b389-f111-ab10-000d3a9eacee
079c7bde-b389-f111-ab10-6045bdd69678,BEE Careful,,,,,,079c7bde-b389-f111-ab10-6045bdd69678
559a11da-b389-f111-ab10-6045bdd69738,BEE Careful,,,,,,559a11da-b389-f111-ab10-6045bdd69738
569a11da-b389-f111-ab10-6045bdd69738,Biblical Prescriptions For Life's Troubles,,,,,,569a11da-b389-f111-ab10-6045bdd69738
07dac7dd-b389-f111-ab10-000d3a9eacee,Bodacious,,,,,,07dac7dd-b389-f111-ab10-000d3a9eacee
943582da-b389-f111-ab10-00224820105b,Conquer Your Fears and Win,,,,,,943582da-b389-f111-ab10-00224820105b
139c7bde-b389-f111-ab10-6045bdd69678,Conquer Your Fears and Win,,,,,,139c7bde-b389-f111-ab10-6045bdd69678
af7e1ee0-b389-f111-ab10-000d3a14673b,Destined to Break the Curse,,,,,,af7e1ee0-b389-f111-ab10-000d3a14673b
3654a0dd-b389-f111-ab10-6045bdd69435,Destined To Break The Curse Devotional,,,,,,3654a0dd-b389-f111-ab10-6045bdd69435
b17e1ee0-b389-f111-ab10-000d3a14673b,Discipline and Direction,,,,,,b17e1ee0-b389-f111-ab10-000d3a14673b
b27e1ee0-b389-f111-ab10-000d3a14673b,Divinely Inspired,,,,,,b27e1ee0-b389-f111-ab10-000d3a14673b
15dac7dd-b389-f111-ab10-000d3a9eacee,Divinely Inspired,,,,,,15dac7dd-b389-f111-ab10-000d3a9eacee
5154a0dd-b389-f111-ab10-6045bdd69435,"Focus, Trust, & Follow",,,,,,5154a0dd-b389-f111-ab10-6045bdd69435
b67e1ee0-b389-f111-ab10-000d3a14673b,From Stylist to CEO,,,,,,b67e1ee0-b389-f111-ab10-000d3a14673b
1d4097e0-b389-f111-ab10-00224820105b,From Stylist to CEO,,,,,,1d4097e0-b389-f111-ab10-00224820105b
24e01ad3-c27a-f111-ab0f-6045bdd69678,From Stylist to CEO,,,,,78fcf8ee-c47a-f111-ab0f-000d3a14673b; 090a92ef-c47a-f111-ab0f-6045bdd69435; 0c0a92ef-c47a-f111-ab0f-6045bdd69435,24e01ad3-c27a-f111-ab0f-6045bdd69678
57a0a0e0-b389-f111-ab10-6045bdd69738,God’s Business Plan,,,,,,57a0a0e0-b389-f111-ab10-6045bdd69738
58a0a0e0-b389-f111-ab10-6045bdd69738,God’s Business Plan,,,,,,58a0a0e0-b389-f111-ab10-6045bdd69738
6b54a0dd-b389-f111-ab10-6045bdd69435,God's Word for This World,,,,,,6b54a0dd-b389-f111-ab10-6045bdd69435
cd5b72e0-b389-f111-ab10-7c1e525b15c2,God's Word For This World,,,,,,cd5b72e0-b389-f111-ab10-7c1e525b15c2
294097e0-b389-f111-ab10-00224820105b,Grandmothers Educating Minds,,,,,,294097e0-b389-f111-ab10-00224820105b
59a0a0e0-b389-f111-ab10-6045bdd69738,Grandmothers Educating Minds,,,,,,59a0a0e0-b389-f111-ab10-6045bdd69738
9a8904ca-c27a-f111-ab0f-6045bdd69738,"Grandmothers Educating Minds, 2nd Edition",,,,,,9a8904ca-c27a-f111-ab0f-6045bdd69738
bd7e1ee0-b389-f111-ab10-000d3a14673b,Hodge Podge of Life,,,,,,bd7e1ee0-b389-f111-ab10-000d3a14673b
bf7e1ee0-b389-f111-ab10-000d3a14673b,I Am My Worst Enemy!,,,,,,bf7e1ee0-b389-f111-ab10-000d3a14673b
c17e1ee0-b389-f111-ab10-000d3a14673b,Jalen Becomes a Big Brother,,,,,,c17e1ee0-b389-f111-ab10-000d3a14673b
c4ee73e4-b389-f111-ab10-6045bdd69678,Jalen Becomes a Big Brother,,,,,,c4ee73e4-b389-f111-ab10-6045bdd69678
b6a6c7e3-b389-f111-ab10-000d3a9eacee,Jewels by Lady J,,,,,,b6a6c7e3-b389-f111-ab10-000d3a9eacee
79dea4e3-b389-f111-ab10-6045bdd69435,Jewels by Lady J,,,,,,79dea4e3-b389-f111-ab10-6045bdd69435
c27e1ee0-b389-f111-ab10-000d3a14673b,Just What I Needed,,,,,,c27e1ee0-b389-f111-ab10-000d3a14673b
454097e0-b389-f111-ab10-00224820105b,Just What I Needed,,,,,,454097e0-b389-f111-ab10-00224820105b
7ddea4e3-b389-f111-ab10-6045bdd69435,Kingdom Equipment 101,,,,,,7ddea4e3-b389-f111-ab10-6045bdd69435
ecee73e4-b389-f111-ab10-6045bdd69678,Lady Daphanny's Altar,,,,,,ecee73e4-b389-f111-ab10-6045bdd69678
464097e0-b389-f111-ab10-00224820105b,Life After Detour,,,,,,464097e0-b389-f111-ab10-00224820105b
62a0a0e0-b389-f111-ab10-6045bdd69738,Love Is An Action Word,,,,,,62a0a0e0-b389-f111-ab10-6045bdd69738
845c72e0-b389-f111-ab10-7c1e525b15c2,Love Lucy,,,,,,845c72e0-b389-f111-ab10-7c1e525b15c2
484097e0-b389-f111-ab10-00224820105b,Love of My Life,,,,,,484097e0-b389-f111-ab10-00224820105b
474097e0-b389-f111-ab10-00224820105b,Love of My Life,,,,,,474097e0-b389-f111-ab10-00224820105b
584797d0-c27a-f111-ab0f-7c1e525b15c2,Melodies from Heaven,,,,,97fcf5db-c47a-f111-ab0f-000d3a1a9efa; 06440eda-c47a-f111-ab0f-000d3a9eacee,584797d0-c27a-f111-ab0f-7c1e525b15c2
bca6c7e3-b389-f111-ab10-000d3a9eacee,Memoir of a Black Christian Nationalist,,,,,,bca6c7e3-b389-f111-ab10-000d3a9eacee
63a0a0e0-b389-f111-ab10-6045bdd69738,Memoir of a Black Christian Nationalist,,,,,,63a0a0e0-b389-f111-ab10-6045bdd69738
7fc2a2e6-b389-f111-ab10-6045bdd69738,Memoir of a Black Christian Nationalist,,,,,,7fc2a2e6-b389-f111-ab10-6045bdd69738
f48be1e6-b389-f111-ab10-000d3a14673b,Mirror of Refining Insight,,,,,,f48be1e6-b389-f111-ab10-000d3a14673b
a9df6ae6-b389-f111-ab10-7c1e525b15c2,Mirror of Refining Insight,,,,,,a9df6ae6-b389-f111-ab10-7c1e525b15c2
82c2a2e6-b389-f111-ab10-6045bdd69738,Music Ministry Unplugged,,,,,,82c2a2e6-b389-f111-ab10-6045bdd69738
d6df6ae6-b389-f111-ab10-7c1e525b15c2,My ABC's,,,,,,d6df6ae6-b389-f111-ab10-7c1e525b15c2
bfa6c7e3-b389-f111-ab10-000d3a9eacee,Never Give Up On Love,,,,,,bfa6c7e3-b389-f111-ab10-000d3a9eacee
f58be1e6-b389-f111-ab10-000d3a14673b,Number 23 and Me,,,,,,f58be1e6-b389-f111-ab10-000d3a14673b
0cef73e4-b389-f111-ab10-6045bdd69678,One Soul,,,,,,0cef73e4-b389-f111-ab10-6045bdd69678
878fefe6-b389-f111-ab10-00224820105b,Ordinary People Searching for Greatness,,,,,,878fefe6-b389-f111-ab10-00224820105b
83dea4e3-b389-f111-ab10-6045bdd69435,Ordinary People Searching for Greatness,,,,,,83dea4e3-b389-f111-ab10-6045bdd69435
10ef73e4-b389-f111-ab10-6045bdd69678,Peaches Can Do It!,,,,,,10ef73e4-b389-f111-ab10-6045bdd69678
f68be1e6-b389-f111-ab10-000d3a14673b,Pieces of Me All Over the Place,,,,,,f68be1e6-b389-f111-ab10-000d3a14673b
f1084bcd-c27a-f111-ab0f-00224820105b,Pretty Wings,,,,,c1fcf5db-c47a-f111-ab0f-000d3a1a9efa; af6ef3dc-c47a-f111-ab0f-6045bdd69435,f1084bcd-c27a-f111-ab0f-00224820105b
88c2a2e6-b389-f111-ab10-6045bdd69738,Seasons of Life,,,,,,88c2a2e6-b389-f111-ab10-6045bdd69738
f88be1e6-b389-f111-ab10-000d3a14673b,She,,,,,,f88be1e6-b389-f111-ab10-000d3a14673b
caa6c7e3-b389-f111-ab10-000d3a9eacee,SHE,,,,,,caa6c7e3-b389-f111-ab10-000d3a9eacee
89dea4e3-b389-f111-ab10-6045bdd69435,Support Beyond the Cycle,,,,,,89dea4e3-b389-f111-ab10-6045bdd69435
8b8fefe6-b389-f111-ab10-00224820105b,Taylor Made,,,,,,8b8fefe6-b389-f111-ab10-00224820105b
8c8fefe6-b389-f111-ab10-00224820105b,Taylor Made,,,,,,8c8fefe6-b389-f111-ab10-00224820105b
89c2a2e6-b389-f111-ab10-6045bdd69738,Taylor Made,,,,,,89c2a2e6-b389-f111-ab10-6045bdd69738
c1f603d3-c27a-f111-ab0f-000d3a14673b,The ESSENCE of Life,,,,,,c1f603d3-c27a-f111-ab0f-000d3a14673b
8edea4e3-b389-f111-ab10-6045bdd69435,"The Essence of Life, Love Letters to Christ",,,,,,8edea4e3-b389-f111-ab10-6045bdd69435
23ef73e4-b389-f111-ab10-6045bdd69678,"The Essence of Life, Love Letters to Christ",,,,,,23ef73e4-b389-f111-ab10-6045bdd69678
fe8be1e6-b389-f111-ab10-000d3a14673b,The Girl with the Ebony Locs and the Three Bears,,,,,,fe8be1e6-b389-f111-ab10-000d3a14673b
038ce1e6-b389-f111-ab10-000d3a14673b,The Great Hair Restart,,,,,,038ce1e6-b389-f111-ab10-000d3a14673b
dfc1cae9-b389-f111-ab10-6045bdd69435,The Great Hair Restart,,,,,,dfc1cae9-b389-f111-ab10-6045bdd69435
e0c1cae9-b389-f111-ab10-6045bdd69435,The Great Hair Restart,,,,,,e0c1cae9-b389-f111-ab10-6045bdd69435
8dc2a2e6-b389-f111-ab10-6045bdd69738,The Great Hair Restart,,,,,,8dc2a2e6-b389-f111-ab10-6045bdd69738
28e16ae6-b389-f111-ab10-7c1e525b15c2,The Great Hair Restart,,,,,,28e16ae6-b389-f111-ab10-7c1e525b15c2
098ce1e6-b389-f111-ab10-000d3a14673b,The Healed Me,,,,,,098ce1e6-b389-f111-ab10-000d3a14673b
072ac7e9-b389-f111-ab10-000d3a9eacee,The Healed Me,,,,,,072ac7e9-b389-f111-ab10-000d3a9eacee
176290ea-b389-f111-ab10-6045bdd69678,The Hood,,,,,,176290ea-b389-f111-ab10-6045bdd69678
92c2a2e6-b389-f111-ab10-6045bdd69738,The Master's Piece,,,,,,92c2a2e6-b389-f111-ab10-6045bdd69738
733cd77a-cc7a-f111-ab0f-6045bdd69678,The Master's Piece,,,,,,733cd77a-cc7a-f111-ab0f-6045bdd69678
bfe16ae6-b389-f111-ab10-7c1e525b15c2,The Messenger,,,,,,bfe16ae6-b389-f111-ab10-7c1e525b15c2
0f8ce1e6-b389-f111-ab10-000d3a14673b,The Never Before Told Story of the Gelatin Monster,,,,,,0f8ce1e6-b389-f111-ab10-000d3a14673b
276290ea-b389-f111-ab10-6045bdd69678,The Never Before Told Story of the Gelatin Monster,,,,,,276290ea-b389-f111-ab10-6045bdd69678
9f8fefe6-b389-f111-ab10-00224820105b,The Princess and the Black-eyed Pea,,,,,,9f8fefe6-b389-f111-ab10-00224820105b
16c2cae9-b389-f111-ab10-6045bdd69435,The Princess and the Black-eyed Pea,,,,,,16c2cae9-b389-f111-ab10-6045bdd69435
118ce1e6-b389-f111-ab10-000d3a14673b,The Release of the Spirit,,,,,,118ce1e6-b389-f111-ab10-000d3a14673b
426290ea-b389-f111-ab10-6045bdd69678,"The Sun, the Shadow, and the Silence",,,,,,426290ea-b389-f111-ab10-6045bdd69678
22c2cae9-b389-f111-ab10-6045bdd69435,Uncomfortable Conversations with God,,,,,,22c2cae9-b389-f111-ab10-6045bdd69435
172ac7e9-b389-f111-ab10-000d3a9eacee,Understanding the Misunderstood,,,,,,172ac7e9-b389-f111-ab10-000d3a9eacee
128ce1e6-b389-f111-ab10-000d3a14673b,War Mother,,,,,,128ce1e6-b389-f111-ab10-000d3a14673b
fec27b7a-cc7a-f111-ab0f-6045bdd69435,Warrior's Breed,,,,,,fec27b7a-cc7a-f111-ab0f-6045bdd69435
676290ea-b389-f111-ab10-6045bdd69678,Warriors and Angels,,,,,,676290ea-b389-f111-ab10-6045bdd69678
192ac7e9-b389-f111-ab10-000d3a9eacee,What Goes up Must Come down Let's Face It,,,,,,192ac7e9-b389-f111-ab10-000d3a9eacee
810464ec-b389-f111-ab10-7c1e525b15c2,What Goes Up Must Come Down Let's Face It,,,,,,810464ec-b389-f111-ab10-7c1e525b15c2
6c6290ea-b389-f111-ab10-6045bdd69678,When a Thug Meets Jesus,,,,,,6c6290ea-b389-f111-ab10-6045bdd69678
900464ec-b389-f111-ab10-7c1e525b15c2,When Zuri Came to Earth,,,,,,900464ec-b389-f111-ab10-7c1e525b15c2
65137ed6-c27a-f111-ab0f-6045bdd69738,When Zuri Came to Earth,,,,,a8cefaf5-c47a-f111-ab0f-6045bdd69435; 1985e8e9-c47a-f111-ab0f-00224820105b,65137ed6-c27a-f111-ab0f-6045bdd69738
9e8ffdd6-c27a-f111-ab0f-7c1e525b15c2,Why Faith Works for Some and Not for Others,,,,,7d9b5ee2-c47a-f111-ab0f-000d3a1a9efa; b085b9dd-c47a-f111-ab0f-00224820105b,9e8ffdd6-c27a-f111-ab0f-7c1e525b15c2
e1b26aed-b389-f111-ab10-6045bdd69738,Why Faith Works For Some And Not For Others,,,,,,e1b26aed-b389-f111-ab10-6045bdd69738
c8d3f1ec-b389-f111-ab10-00224820105b,Words of a Troubled Soul,,,,,,c8d3f1ec-b389-f111-ab10-00224820105b
bc4188ed-b389-f111-ab10-000d3a14673b,Words of A Troubled Soul,,,,,,bc4188ed-b389-f111-ab10-000d3a14673b
1c2ac7e9-b389-f111-ab10-000d3a9eacee,"Your brain has too much what, mommy??",,,,,,1c2ac7e9-b389-f111-ab10-000d3a9eacee
cdd3f1ec-b389-f111-ab10-00224820105b,"Your Brain Has Too Much What, Mommy??",,,,,,cdd3f1ec-b389-f111-ab10-00224820105b
2bc2cae9-b389-f111-ab10-6045bdd69435,Your Peace Is a Priority,,,,,,2bc2cae9-b389-f111-ab10-6045bdd69435
fd577d2b-01a0-f111-b8dc-000d3a14673b,Indomitable,,,,455daa4a-629f-f111-b8dc-6045bdd69678,,fd577d2b-01a0-f111-b8dc-000d3a14673b; 455daa4a-629f-f111-b8dc-6045bdd69678
f1908dc9-5775-f111-ab0f-6045bdd69435,Establishing Glory: The Library,d38aa56a-882a-f111-88b4-6045bdd69678,1f0188ca-71a5-f111-b8de-7c1e525b15c2,9625a1d4-7e6a-f111-a826-7c1e525b15c2,2653fca9-eacd-4c44-b3ed-1764dd5d35aa,d942d6f9-bb7b-f111-ab0f-6045bdd69678,f1908dc9-5775-f111-ab0f-6045bdd69435; 2653fca9-eacd-4c44-b3ed-1764dd5d35aa
b57e1ee0-b389-f111-ab10-000d3a14673b,For What It's Worth,,,,,,b57e1ee0-b389-f111-ab10-000d3a14673b
1159fcc8-c37a-f111-ab0f-000d3a14673b,Memoir of a Black Christian Nationalist: Seeds of Liberation (Unabridged),,,,,3789eef3-c47a-f111-ab0f-000d3a9eacee,1159fcc8-c37a-f111-ab0f-000d3a14673b
d6f603d3-c27a-f111-ab0f-000d3a14673b,The Flame,,,,,6ee9b4ed-c47a-f111-ab0f-6045bdd69738; 9b9b5ee2-c47a-f111-ab0f-000d3a1a9efa,d6f603d3-c27a-f111-ab0f-000d3a14673b
0e8ce1e6-b389-f111-ab10-000d3a14673b,The Messenger 2,,,,,,0e8ce1e6-b389-f111-ab10-000d3a14673b
91c5e1ef-2980-f111-ab0f-7c1e525b15c2,Before You Were Born,dfb397e7-3b7c-f111-ab0f-6045bdd69435,,a06d02e0-3b7c-f111-ab0f-000d3a14673b,,48896dd1-2f80-f111-ab0f-00224820105b,91c5e1ef-2980-f111-ab0f-7c1e525b15c2
daf8180f-85a3-f111-b8de-000d3a14673b,WHOLENESS - BECOMING,106a78d0-fb9a-f111-b8dc-6045bdd69738,,e685b3a5-84a3-f111-b8de-7c1e525b15c2,,7272744e-85a3-f111-b8de-6045bdd69678,daf8180f-85a3-f111-b8de-000d3a14673b
fad1c5d7-b389-f111-ab10-000d3a9eacee,100 Wisdom Lessons for Life and Living,,,,,,fad1c5d7-b389-f111-ab10-000d3a9eacee
d0f603d3-c27a-f111-ab0f-000d3a14673b,27 Days to Overcoming Depression,,,,,43ae58ed-c47a-f111-ab0f-000d3a9eacee; 5e319ccf-c47a-f111-ab0f-000d3a1a9efa; 5f319ccf-c47a-f111-ab0f-000d3a1a9efa,d0f603d3-c27a-f111-ab0f-000d3a14673b
69b21fc6-c27a-f111-ab0f-000d3a14673b,365 Days of Transparency,,,,,3f578adc-c47a-f111-ab0f-7c1e525b15c2; a36ef3dc-c47a-f111-ab0f-6045bdd69435,69b21fc6-c27a-f111-ab0f-000d3a14673b
3e09d7cb-c27a-f111-ab0f-6045bdd69678,7 Step Jumpstart to Becoming Your Best Self,,,,,81348ce8-c47a-f111-ab0f-6045bdd69678; adcddae8-c47a-f111-ab0f-7c1e525b15c2; 7f348ce8-c47a-f111-ab0f-6045bdd69678,3e09d7cb-c27a-f111-ab0f-6045bdd69678
6f8904ca-c27a-f111-ab0f-6045bdd69738,A Blended Family,,,,,eb557be2-c47a-f111-ab0f-000d3a14673b; 24696bdc-c47a-f111-ab0f-6045bdd69678; 364a4fdb-c47a-f111-ab0f-6045bdd69738,6f8904ca-c27a-f111-ab0f-6045bdd69738
c74b00d4-c27a-f111-ab0f-00224820105b,A Portrait of Paradise,,,,,4cda80f5-c47a-f111-ab0f-000d3a1a9efa; 083042f6-c47a-f111-ab0f-00224820105b; 063042f6-c47a-f111-ab0f-00224820105b,c74b00d4-c27a-f111-ab0f-00224820105b
841a04cd-c27a-f111-ab0f-000d3a14673b,A Principal's Tale,,,,,5cfad4d5-c47a-f111-ab0f-000d3a1a9efa; 00440eda-c47a-f111-ab0f-000d3a9eacee,841a04cd-c27a-f111-ab0f-000d3a14673b
614797d0-c27a-f111-ab0f-7c1e525b15c2,Abortion!,,,,,08de59dc-c47a-f111-ab0f-000d3a14673b; c0fcf5db-c47a-f111-ab0f-000d3a1a9efa,614797d0-c27a-f111-ab0f-7c1e525b15c2
7a064bcd-c27a-f111-ab0f-00224820105b,Aligned!,,,,,ac6ef3dc-c47a-f111-ab0f-6045bdd69435; ad6ef3dc-c47a-f111-ab0f-6045bdd69435,7a064bcd-c27a-f111-ab0f-00224820105b
7b064bcd-c27a-f111-ab0f-00224820105b,Almost Happy,,,,,2a75c7e6-c47a-f111-ab0f-000d3a9eacee; ca402ce3-c47a-f111-ab0f-6045bdd69435; 08567be2-c47a-f111-ab0f-000d3a14673b,7b064bcd-c27a-f111-ab0f-00224820105b
