canonicalProductId,generatedStableProductId,canonicalProductKey,canonicalWorkId,canonicalEditionId,title,authorDisplayName,format,rawFormat,isbn13,legacyOrAudioIdentifier,asin,publicationDate,distributionState,knownChannels,productRelationship,rawLegacyStatus,legacyStatusInterpretation,rawHouse,legacyHouseInterpretation,rawContract,legacyContractInterpretation,sourceRowNumber,existingAssetMatched
a36ef3dc-c47a-f111-ab0f-6045bdd69435,223cb090-cc0c-5ed1-aa93-9c2d8f85f2d7,identifier:9781950719914,69b21fc6-c27a-f111-ab0f-000d3a14673b,5e78d0f3-55ad-5337-ac5c-bc954820c888,365 Days of Transparency,Daphanny Baker,EBOOK,Ebook,9781950719914,,B08VVX7NNZ,2021-03-08,CURRENTLY_DISTRIBUTED,AMAZON_KINDLE,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,100,true
3f578adc-c47a-f111-ab0f-7c1e525b15c2,5e160d99-7fa8-5108-aa44-5fecf2f802eb,identifier:9781950719921,69b21fc6-c27a-f111-ab0f-000d3a14673b,5e78d0f3-55ad-5337-ac5c-bc954820c888,365 Days of Transparency,Daphanny Baker,PAPERBACK,Paperback,9781950719921,,,2021-03-08,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,101,true
ffdd59dc-c47a-f111-ab0f-000d3a14673b,a7e0147d-ebaa-5512-a2d7-06d3762a3c83,identifier:9781950719938,991a04cd-c27a-f111-ab0f-000d3a14673b,d997610f-90a4-5368-a9ed-a83e060d9233,Love Lucy,Diane Johnson,EBOOK,Ebook,9781950719938,,B091CVHJH6,2021-05-01,CURRENTLY_DISTRIBUTED,AMAZON_KINDLE,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,102,true
15696bdc-c47a-f111-ab0f-6045bdd69678,4f85d694-068b-590f-a2c5-f9c67ce269e2,identifier:9781950719945,991a04cd-c27a-f111-ab0f-000d3a14673b,d997610f-90a4-5368-a9ed-a83e060d9233,Love Lucy,Diane Johnson,PAPERBACK,Paperback,9781950719945,,,2021-05-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,103,true
16696bdc-c47a-f111-ab0f-6045bdd69678,3ecbda01-2ccc-519e-af12-73047d13dcd2,identifier:9781950719952,15e01ad3-c27a-f111-ab0f-6045bdd69678,4b3134b0-8d83-58e0-a092-a77ff43bd71a,Support Beyond the Cycle,Brandyn McElroy,EBOOK,Ebook,9781950719952,,B08ZZYLZ9J,2021-05-01,CURRENTLY_DISTRIBUTED,AMAZON_KINDLE,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,104,true
a56ef3dc-c47a-f111-ab0f-6045bdd69435,757c1bb5-c7c8-5c6f-ace5-7ebaaaebe553,identifier:9781950719969,15e01ad3-c27a-f111-ab0f-6045bdd69678,4b3134b0-8d83-58e0-a092-a77ff43bd71a,Support Beyond the Cycle,Brandyn McElroy,PAPERBACK,Paperback,9781950719969,,,2021-05-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,105,true
a66ef3dc-c47a-f111-ab0f-6045bdd69435,a1f29cda-8eb8-5d0b-a60d-b7bc952103b6,identifier:9781950719976,835f72d0-c27a-f111-ab0f-6045bdd69738,8c30c7e9-8bb4-57f1-ad6d-90b05496e969,Love Is an Action Word,Kurt Broadnax,EBOOK,Ebook,9781950719976,,B096LBZPFX,2021-07-01,CURRENTLY_DISTRIBUTED,AMAZON_KINDLE,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,106,true
07de59dc-c47a-f111-ab0f-000d3a14673b,6020c9de-3252-5114-a2ce-a63120c65926,identifier:9781950719983,835f72d0-c27a-f111-ab0f-6045bdd69738,8c30c7e9-8bb4-57f1-ad6d-90b05496e969,Love Is an Action Word,Kurt Broadnax,PAPERBACK,Paperback,9781950719983,,,2021-07-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,107,true
08de59dc-c47a-f111-ab0f-000d3a14673b,f6236cf1-c75d-5386-a977-d5e28f08b09a,identifier:9781950719990,614797d0-c27a-f111-ab0f-7c1e525b15c2,428e8c1e-3acb-57bc-ae7a-845951259032,Abortion!,Carolyn Pierce,EBOOK,Ebook,9781950719990,,,2021-07-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,108,true
c0fcf5db-c47a-f111-ab0f-000d3a1a9efa,ba476884-7fbd-5512-a687-6f603a2ea8c4,identifier:9781954414006,614797d0-c27a-f111-ab0f-7c1e525b15c2,428e8c1e-3acb-57bc-ae7a-845951259032,Abortion!,Carolyn Pierce,PAPERBACK,Paperback,9781954414006,,,2021-07-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,109,true
a285b9dd-c47a-f111-ab0f-00224820105b,4ebe4d33-e494-508d-a914-f8228d3bb947,identifier:9781954414013,994b00d4-c27a-f111-ab0f-00224820105b,ee3fd78d-9bc4-5e45-ae48-aea0df130596,Understanding the Misunderstood,Tia Benincase,EBOOK,Ebook,9781954414013,,B09DBN7JJ7,2021-10-01,CURRENTLY_DISTRIBUTED,AMAZON_KINDLE,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,110,true
a385b9dd-c47a-f111-ab0f-00224820105b,dcbadd43-c9f2-5a73-aa93-d53b268f4668,identifier:9781954414020,994b00d4-c27a-f111-ab0f-00224820105b,ee3fd78d-9bc4-5e45-ae48-aea0df130596,Understanding the Misunderstood,Tia Benincase,HARDCOVER,Hardback,9781954414020,,,2021-10-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,111,true
21696bdc-c47a-f111-ab0f-6045bdd69678,2ace6e74-e58a-50d1-aecc-c1ee9dccecb4,identifier:9781954414037,901a04cd-c27a-f111-ab0f-000d3a14673b,9e3cf911-ef73-5339-af58-9740f5e11768,Bodacious,Nathaniel Short,EBOOK,Ebook,9781954414037,,,2021-07-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,112,true
0ade59dc-c47a-f111-ab0f-000d3a14673b,76223374-82dc-5daf-a514-dd1268643f57,identifier:9781954414044,901a04cd-c27a-f111-ab0f-000d3a14673b,9e3cf911-ef73-5339-af58-9740f5e11768,Bodacious,Nathaniel Short,PAPERBACK,Paperback,9781954414044,,,2021-07-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,113,true
ac6ef3dc-c47a-f111-ab0f-6045bdd69435,dd32b4ba-9b64-5b39-a23a-58da3748bb7e,identifier:9781954414051,7a064bcd-c27a-f111-ab0f-00224820105b,0dfd06f0-b8d3-540c-a957-c4088bb8b06f,Aligned!,Dennis Brown,EBOOK,Ebook,9781954414051,,,2022-02-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,114,true
ad6ef3dc-c47a-f111-ab0f-6045bdd69435,cb103db6-deff-5295-aa87-880a8e15a33e,identifier:9781954414068,7a064bcd-c27a-f111-ab0f-00224820105b,0dfd06f0-b8d3-540c-a957-c4088bb8b06f,Aligned!,Dennis Brown,PAPERBACK,Paperback,9781954414068,,,2022-02-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,115,true
c1fcf5db-c47a-f111-ab0f-000d3a1a9efa,f3bba19a-3ad1-5da0-aca9-c92795382aa5,identifier:9781954414075,f1084bcd-c27a-f111-ab0f-00224820105b,a7ea5100-f600-5fe6-a0be-ed385cfc7a8b,Pretty Wings,Natasha Gilchrist,EBOOK,Ebook,9781954414075,,B09GLJSG8P,2021-11-01,CURRENTLY_DISTRIBUTED,AMAZON_KINDLE,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,116,true
af6ef3dc-c47a-f111-ab0f-6045bdd69435,2ef983e3-88e0-582a-aeaf-7ba79916fbcd,identifier:9781954414082,f1084bcd-c27a-f111-ab0f-00224820105b,a7ea5100-f600-5fe6-a0be-ed385cfc7a8b,Pretty Wings,Natasha Gilchrist,PAPERBACK,Paperback,9781954414082,,,2021-11-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,117,true
97fb08e0-c47a-f111-ab0f-000d3a9eacee,25e253e2-6d83-5a0f-a2ad-a4abdbeed9df,identifier:9781954414099,564797d0-c27a-f111-ab0f-7c1e525b15c2,efd1c14d-1b39-514e-ae0d-fb43d81e71bc,"Hop, Hop, Hop",Tawonna Mars,EBOOK,Ebook,9781954414099,,,2021-12-25,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,118,true
c2fcf5db-c47a-f111-ab0f-000d3a1a9efa,67ea4d87-71a3-5924-a7f7-96464a314b3d,identifier:9781954414105,564797d0-c27a-f111-ab0f-7c1e525b15c2,efd1c14d-1b39-514e-ae0d-fb43d81e71bc,"Hop, Hop, Hop",Tawonna Mars,PAPERBACK,Paperback,9781954414105,,,2021-12-25,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,119,true
24696bdc-c47a-f111-ab0f-6045bdd69678,5bcbc190-1ce3-5797-a093-11bb95561143,identifier:9781954414112,6f8904ca-c27a-f111-ab0f-6045bdd69738,c22326a1-0129-514f-ae71-36192bc227b8,A Blended Family,Shecara Norris,EBOOK,Ebook,9781954414112,,,2022-01-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,120,true
364a4fdb-c47a-f111-ab0f-6045bdd69738,71e70e0e-4548-5b91-a2f5-41c2d920348f,identifier:9781954414129,6f8904ca-c27a-f111-ab0f-6045bdd69738,c22326a1-0129-514f-ae71-36192bc227b8,A Blended Family,Shecara Norris,PAPERBACK,Paperback,9781954414129,,,2022-01-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,121,true
a485b9dd-c47a-f111-ab0f-00224820105b,ce329279-7703-5142-a73c-3ad857fae40b,identifier:9781954414136,d4f603d3-c27a-f111-ab0f-000d3a14673b,ef932806-f652-543a-a090-86f2059e7a60,More Than a Village,Carolyn Pierce,EBOOK,Ebook,9781954414136,,,2021-09-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,122,true
4f578adc-c47a-f111-ab0f-7c1e525b15c2,38ec054c-3962-521c-a9b8-6af9ef8c1c1d,identifier:9781954414143,d4f603d3-c27a-f111-ab0f-000d3a14673b,ef932806-f652-543a-a090-86f2059e7a60,More Than a Village,Carolyn Pierce,PAPERBACK,Paperback,9781954414143,,,2021-09-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,123,true
25de59dc-c47a-f111-ab0f-000d3a14673b,ced4bd26-40ef-5075-a427-df8aee8f58e0,identifier:9781954414150,7967a4c3-c37a-f111-ab0f-6045bdd69678,366c29d9-80d0-56f9-a213-3c4f16fd47d9,Connected!,Dennis Brown,EBOOK,Ebook,9781954414150,,B09DBQLTJL,2021-10-01,CURRENTLY_DISTRIBUTED,AMAZON_KINDLE,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,124,true
c8fcf5db-c47a-f111-ab0f-000d3a1a9efa,3a9d5372-09f6-58a8-a81b-61f15005a127,identifier:9781954414167,7967a4c3-c37a-f111-ab0f-6045bdd69678,366c29d9-80d0-56f9-a213-3c4f16fd47d9,Connected!,Dennis Brown,PAPERBACK,Paperback,9781954414167,,,2021-10-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,125,true
2b696bdc-c47a-f111-ab0f-6045bdd69678,e7362075-4d3d-57e7-afb4-1da34b7c9874,identifier:9781954414174,903274cd-c27a-f111-ab0f-6045bdd69435,7583cfe6-13b2-5b7f-a45c-03f57c162697,Memoir of a Black Christian Nationalist,Shelley McIntosh,EBOOK,Ebook,9781954414174,,B09D8VNF1B,2021-11-20,CURRENTLY_DISTRIBUTED,AMAZON_KINDLE,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,126,true
5f578adc-c47a-f111-ab0f-7c1e525b15c2,c556e8a9-0630-5387-a469-484a2d1e1116,identifier:9781954414181,903274cd-c27a-f111-ab0f-6045bdd69435,7583cfe6-13b2-5b7f-a45c-03f57c162697,Memoir of a Black Christian Nationalist,Shelley McIntosh,HARDCOVER,Hardback,9781954414181,,,2021-11-20,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,127,true
ebfb08e0-c47a-f111-ab0f-000d3a9eacee,82c5e213-eaea-5fb7-a3d8-cf22770649f6,identifier:9781954414198,903274cd-c27a-f111-ab0f-6045bdd69435,7583cfe6-13b2-5b7f-a45c-03f57c162697,Memoir of a Black Christian Nationalist,Shelley McIntosh,PAPERBACK,Paperback,9781954414198,,,2021-11-20,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,128,true
2d696bdc-c47a-f111-ab0f-6045bdd69678,8a262af5-b15a-5421-a085-bc159c8347da,identifier:9781954414204,9d42c1c2-c37a-f111-ab0f-000d3a14673b,307a4b93-3949-520b-a63a-363ce02ea0f2,Grandmothers Educating Minds,Toni Kleckley,EBOOK,Ebook,9781954414204,,,2022-05-08,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,129,true
6e9b5ee2-c47a-f111-ab0f-000d3a1a9efa,b50523d8-5e5e-572e-acaf-4545052febb1,identifier:9781954414211,9d42c1c2-c37a-f111-ab0f-000d3a14673b,307a4b93-3949-520b-a63a-363ce02ea0f2,Grandmothers Educating Minds,Toni Kleckley,PAPERBACK,Paperback,9781954414211,,,2022-05-08,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,130,true
af85b9dd-c47a-f111-ab0f-00224820105b,4d683ef9-fe43-5d26-aac3-dba7a95dcd13,identifier:9781954414228,a74b00d4-c27a-f111-ab0f-00224820105b,9bb844fb-20ea-53a5-a4c0-d72a7cf0c95a,You're Still Not Crazy,Carolyn Pierce,EBOOK,Ebook,9781954414228,,,2021-12-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,131,true
09fc08e0-c47a-f111-ab0f-000d3a9eacee,8b526757-e6ba-53af-a5dd-5bfcf9153c77,identifier:9781954414235,a74b00d4-c27a-f111-ab0f-00224820105b,9bb844fb-20ea-53a5-a4c0-d72a7cf0c95a,You're Still Not Crazy,Carolyn Pierce,PAPERBACK,Paperback,9781954414235,,,2021-12-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,132,true
b085b9dd-c47a-f111-ab0f-00224820105b,91c059a8-4ea8-55c7-a4fd-dea10d248344,identifier:9781954414242,9e8ffdd6-c27a-f111-ab0f-7c1e525b15c2,46eb7286-bedf-5efc-a67d-f82772243597,Why Faith Works for Some and Not for Others,Rodney Waller,EBOOK,Ebook,9781954414242,,,,NOT_CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,133,true
7d9b5ee2-c47a-f111-ab0f-000d3a1a9efa,9962052d-82a3-5cd3-ae8b-a41367b4dd67,identifier:9781954414259,9e8ffdd6-c27a-f111-ab0f-7c1e525b15c2,46eb7286-bedf-5efc-a67d-f82772243597,Why Faith Works for Some and Not for Others,Rodney Waller,PAPERBACK,Paperback,9781954414259,,,,NOT_CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,I,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,134,true
00dddfe2-c47a-f111-ab0f-7c1e525b15c2,ad4b8b79-29e2-547a-aa65-af62ec9bf7bc,identifier:9781954414266,9a1a04cd-c27a-f111-ab0f-000d3a14673b,cf78cf41-d3d7-5966-a57e-d9f9b25864b4,Love of My Life,Thaddues Smith,EBOOK,Ebook,9781954414266,,,2022-08-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,135,true
2bfc08e0-c47a-f111-ab0f-000d3a9eacee,3da56e87-74ba-5d33-a218-6aac1f249495,identifier:9781954414273,9a1a04cd-c27a-f111-ab0f-000d3a14673b,cf78cf41-d3d7-5966-a57e-d9f9b25864b4,Love of My Life,Thaddues Smith,PAPERBACK,Paperback,9781954414273,,,2022-08-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,136,true
e1557be2-c47a-f111-ab0f-000d3a14673b,6240f9c6-fce3-5cb3-a42b-3425279ab36f,identifier:9781954414280,944b00d4-c27a-f111-ab0f-00224820105b,df924e7e-4ca6-555b-a3c6-8ee567799edb,The Journey,Rosetta Perry,EBOOK,Ebook,9781954414280,,,2021-12-25,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,137,true
7e9b5ee2-c47a-f111-ab0f-000d3a1a9efa,02b933b9-6b23-51ba-ab0e-a1112b36d4f6,identifier:9781954414297,944b00d4-c27a-f111-ab0f-00224820105b,df924e7e-4ca6-555b-a3c6-8ee567799edb,The Journey,Rosetta Perry,PAPERBACK,Paperback,9781954414297,,,2021-12-25,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,138,true
7f9b5ee2-c47a-f111-ab0f-000d3a1a9efa,58458b5a-cf61-5534-a63a-b088cc965709,identifier:9781954414303,3ee961cd-c37a-f111-ab0f-7c1e525b15c2,2fc813f5-5dea-5a51-a2d4-2f9b91f2061e,What Goes up Must Come down Let's Face It,Carol Roye,EBOOK,Ebook,9781954414303,,,2022-02-14,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,139,true
4e402ce3-c47a-f111-ab0f-6045bdd69435,66367955-91d9-569a-a257-cbce212b481b,identifier:9781954414310,3ee961cd-c37a-f111-ab0f-7c1e525b15c2,2fc813f5-5dea-5a51-a2d4-2f9b91f2061e,What Goes up Must Come down Let's Face It,Carol Roye,PAPERBACK,Paperback,9781954414310,,,2022-02-14,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,140,true
4726bee3-c47a-f111-ab0f-00224820105b,0d197cf4-aa8a-5ab4-abaa-f639b645f5c2,identifier:9781954414327,a12556cd-c37a-f111-ab0f-00224820105b,c98bfde9-f595-5209-a912-149bee37a47a,The Little Girl with the Plow!,Christina Banner,EBOOK,Digital online,9781954414327,,,2022-01-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,141,true
15dddfe2-c47a-f111-ab0f-7c1e525b15c2,f4a69e1b-65be-5e93-adff-7ec1ae9c18ab,identifier:9781954414334,a12556cd-c37a-f111-ab0f-00224820105b,c98bfde9-f595-5209-a912-149bee37a47a,The Little Girl with the Plow!,Christina Banner,PAPERBACK,Paperback,9781954414334,,,2022-01-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,142,true
98ab58e1-c47a-f111-ab0f-6045bdd69738,f4ce7291-e6e1-5a38-a778-f6fc1b7015fa,identifier:9781954414341,d6b91ac7-c37a-f111-ab0f-00224820105b,769d11bd-f226-5e1f-a207-0a170c5a8439,"Help God, I Am - the Collection",Cheryl Travis,EBOOK,Ebook,9781954414341,,,2022-09-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,143,true
5dfc08e0-c47a-f111-ab0f-000d3a9eacee,8309f63f-aca9-535e-ab3e-0e610d7b5d46,identifier:9781954414358,d6b91ac7-c37a-f111-ab0f-00224820105b,769d11bd-f226-5e1f-a207-0a170c5a8439,"Help God, I Am - the Collection",Cheryl Travis,PAPERBACK,Paperback,9781954414358,,,2022-09-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,144,true
5c402ce3-c47a-f111-ab0f-6045bdd69435,681ededc-4848-50b8-a8a7-a5b3cc36d51b,identifier:9781954414365,594797d0-c27a-f111-ab0f-7c1e525b15c2,dbbb6e4f-3d8c-5413-a4ee-8e2171431a0b,Mirror of Refining Insight,Marvin Grayson,EBOOK,Ebook,9781954414365,,,2022-07-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,145,true
f19680e2-c47a-f111-ab0f-6045bdd69678,15436555-830d-5813-a662-6c6e2d35e495,identifier:9781954414372,594797d0-c27a-f111-ab0f-7c1e525b15c2,dbbb6e4f-3d8c-5413-a4ee-8e2171431a0b,Mirror of Refining Insight,Marvin Grayson,PAPERBACK,Paperback,9781954414372,,,2022-07-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,146,true
909b5ee2-c47a-f111-ab0f-000d3a1a9efa,d393269c-561e-5e9a-a138-cee9f16a3cb1,identifier:9781954414389,778904ca-c27a-f111-ab0f-6045bdd69738,400e7917-c424-58d9-a558-5c7b77d4b43d,A Little Bit of Everything,Eryonna Barrino,EBOOK,Ebook,9781954414389,,,2022-02-12,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,147,true
67402ce3-c47a-f111-ab0f-6045bdd69435,627bcaa9-d0b0-5ad9-a4d8-616d958b034d,identifier:9781954414396,778904ca-c27a-f111-ab0f-6045bdd69738,400e7917-c424-58d9-a558-5c7b77d4b43d,A Little Bit of Everything,Eryonna Barrino,PAPERBACK,Paperback,9781954414396,,,2022-02-12,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,148,true
f59680e2-c47a-f111-ab0f-6045bdd69678,98277fc1-fbaa-5a36-a2aa-0eeeeede081b,identifier:9781954414402,6209d7cb-c27a-f111-ab0f-6045bdd69678,54568d11-b131-583b-ad35-0ba75b501189,God's Word for This World,Thomas Johnson,EBOOK,Ebook,9781954414402,,,2022-12-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,149,true
4b26bee3-c47a-f111-ab0f-00224820105b,b6343d1a-7376-5ef2-a667-ba7a85df6bbc,identifier:9781954414419,6209d7cb-c27a-f111-ab0f-6045bdd69678,54568d11-b131-583b-ad35-0ba75b501189,God's Word for This World,Thomas Johnson,PAPERBACK,Paperback,9781954414419,,,2022-12-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,150,true
eb557be2-c47a-f111-ab0f-000d3a14673b,3dec6607-c7ab-52d4-a93f-28f36a220a9d,identifier:9781954414426,6f8904ca-c27a-f111-ab0f-6045bdd69738,c22326a1-0129-514f-ae71-36192bc227b8,A Blended Family,Shecara Norris,HARDCOVER,Hardback,9781954414426,,,2022-01-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,151,true
f89680e2-c47a-f111-ab0f-6045bdd69678,f5b429f5-a4da-5db4-a47a-a07a20c05d09,identifier:9781954414433,f96286cf-c37a-f111-ab0f-000d3a14673b,b039fc76-d9a7-5633-aff9-7e0e854dd25a,The Doctrine of Last Things,Obadiah Harris,EBOOK,Ebook,9781954414433,,,2022-04-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,,,1,OPAQUE_LEGACY_CODE,152,true
fb9680e2-c47a-f111-ab0f-6045bdd69678,a1ca400d-4afd-52c0-af7b-d0cca4e02c77,identifier:9781954414440,f96286cf-c37a-f111-ab0f-000d3a14673b,b039fc76-d9a7-5633-aff9-7e0e854dd25a,The Doctrine of Last Things,Obadiah Harris,PAPERBACK,Paperback,9781954414440,,,2022-04-01,CURRENTLY_DISTRIBUTED,,CATALOG_EDITION,AC (USA),OPAQUE_LEGACY_CODE,Y,OPAQUE_LEGACY_CODE,1,OPAQUE_LEGACY_CODE,153,true
